id_produto,id_pedido,id_cliente,ticket_id,data_abertura,data_resolucao,tempo_resolucao_horas,agente_suporte,nota_avaliacao,satisfacao_atendimento,tipo_problema_padronizado,status_ticket,sla_estourado,data_referencia_calculo,nome_cliente,maior_de_idade,nome_produto
PROD-0016,76d64480-8d75-482a-8aa8-d22fecad21d5,fce8bf15-8403-4af6-9b22-73f457f18cc6,f2520630-931e-5644-80cb-fa6bfd9ea2bd,2025-09-29T04:26:00.000Z,2025-09-30T14:26:00.000Z,59.2,Ana Paula Ferreira,4,alta,Reembolso,Resolvido,false,2026-05-18,Livia Zanetti,true,Caixa de Som Bluetooth
PROD-0028,c9c53861-a51b-4f69-bb83-a009b1fcd1a9,728849fa-5984-42c8-ad9a-15789450d336,213eeb29-b09a-5f06-9f5f-04b596d4c7eb,2025-09-05T10:51:00.000Z,2025-09-15T05:51:00.000Z,58.6,Bruno Rodrigues,5,alta,Reembolso,Resolvido,false,2026-05-18,Rafaela Ornelas,true,Carregador Turbo
PROD-0004,5923e659-de2a-4abe-a450-89f911e36219,4c35ec67-430a-40ae-bf86-57d54de0d974,ff0dbae1-9d33-5e40-b9e9-b216e5fb07bb,2025-09-19T06:48:00.000Z,2025-09-21T19:48:00.000Z,240.0,Rodrigo Moreira,2,baixa,Produto,Resolvido,false,2026-05-18,Gerson Rezende,true,Notebook Intel Core i5
PROD-0004,ad71015c-1a78-4110-8c82-5cae77e0a692,e00689d7-fc3f-4b7c-bc04-7bf312952f04,c8f72d50-f159-5c75-8616-066f8329895c,2025-09-30T17:53:00.000Z,2025-10-04T00:53:00.000Z,107.2,Diego Carvalho,3,media,Produto,Resolvido,false,2026-05-18,Ulisses Godoy,true,Notebook Intel Core i5
PROD-0274,8d30a37c-d651-4185-b1ee-d04f8ab0774d,10b0aa99-8e06-4e99-ac54-608de058a7b5,dd1fc412-a8cb-57ca-8322-1473b4e064e4,2025-09-25T12:23:00.000Z,2025-09-25T14:23:00.000Z,54.0,Fernanda Lima,3,media,Reembolso,Resolvido,false,2026-05-18,Aline Prado,true,Sérum Vitamina C
PROD-0004,5923e659-de2a-4abe-a450-89f911e36219,4c35ec67-430a-40ae-bf86-57d54de0d974,8b82a9d2-f877-5df9-ab7e-14d7e37e5f5c,2025-09-10T15:56:00.000Z,2025-09-12T01:56:00.000Z,92.5,Mariana Costa,3,media,Produto,Resolvido,false,2026-05-18,Gerson Rezende,true,Notebook Intel Core i5
PROD-0016,e0cf0871-7d64-4342-9321-1e009032254c,497b58b4-6ef5-481e-bd22-dc8de773271a,3898ae1d-c302-5abb-bbf7-b61870eac2be,2025-09-30T23:14:00.000Z,2025-10-04T16:14:00.000Z,80.0,Fernanda Lima,2,baixa,Reembolso,Resolvido,false,2026-05-18,Silas Bessa,true,Caixa de Som Bluetooth
PROD-0497,f049a225-33a8-4d1e-85fe-98638eaf6ea3,bc3f7623-619e-458e-a732-ad48848da0ed,d5021070-ee66-5ee0-b4fe-eec80b3affb8,2025-09-08T01:24:00.000Z,2025-09-17T04:24:00.000Z,67.2,Ana Paula Ferreira,4,alta,Produto,Resolvido,false,2026-05-18,Alessandra Ulhoa,true,Smartphone Pro Max 512GB
PROD-0053,00abd7de-9ac0-40ab-92d4-fc2cbf15be0f,08da31d6-b2f3-496d-b935-ce6232c8cd59,5adad0c8-98ae-5356-9733-2b6765e170bd,2025-09-12T17:56:00.000Z,2025-09-21T22:56:00.000Z,144.0,Juliana Santos,2,baixa,Produto,Resolvido,false,2026-05-18,Priscila Junqueira,true,SSD Externo 480GB
PROD-0042,ba833c13-b9df-4112-9ce5-ec6d9e9c9dce,ce156856-4bb2-405c-aad8-f30f399d3423,be922b60-b150-55d3-bd3f-55bb985ef87a,2025-09-28T09:37:00.000Z,2025-10-06T15:37:00.000Z,21.2,Carlos Eduardo Silva,4,alta,Pagamento,Resolvido,false,2026-05-18,Eduarda Freitas,true,Controle Sem Fio
PROD-0035,0fec19e3-30a4-4836-87da-5b6d937dbc37,c66672ab-0954-446e-a56f-6c7ec197fc95,5c170dbd-811d-5548-9fc5-3e8f15442ae2,2025-09-28T15:28:00.000Z,2025-10-01T23:28:00.000Z,152.6,Rafael Oliveira,1,baixa,Produto,Resolvido,false,2026-05-18,Iris Martins,true,Pen Drive 64GB
PROD-0053,00abd7de-9ac0-40ab-92d4-fc2cbf15be0f,08da31d6-b2f3-496d-b935-ce6232c8cd59,159a9595-679c-5d1e-98fb-0c677fe57fa7,2025-09-15T08:14:00.000Z,2025-09-21T21:14:00.000Z,160.6,Thiago Alves,1,baixa,Produto,Resolvido,false,2026-05-18,Priscila Junqueira,true,SSD Externo 480GB
,77ff8d02-a07b-4cc3-ac95-0d9d9c76735b,6fe42b99-583b-495e-b5f6-4305531d57a8,8a4448bb-0432-5ab2-8e78-2f75dc903dcc,2025-09-13T18:46:00.000Z,,,Camila Nascimento,,sem_avaliacao,Produto,Aberto,true,2026-05-18,Mauro Jesus,true,
PROD-0004,f4476892-8a51-4497-94ba-8e3cf3d6ec90,36a05500-d5dd-4c0b-8287-d95a55934c82,76cef9ab-750e-507f-a6ae-cb6071d804d1,2025-09-08T07:55:00.000Z,2025-09-09T04:55:00.000Z,132.0,Fernanda Lima,2,baixa,Reembolso,Resolvido,false,2026-05-18,Mariana Pinto,true,Notebook Intel Core i5
PROD-0037,e4c4cdf8-5a5d-4124-969c-963b8ad4684e,ce48a5db-2016-434e-bda7-7099fdc014d9,65fc5813-4f66-51eb-bbd4-1b380a73092a,2025-09-23T22:55:00.000Z,2025-09-24T22:55:00.000Z,16.7,Carlos Eduardo Silva,2,baixa,Reembolso,Resolvido,false,2026-05-18,Giovanna Ramos,true,Webcam Full HD
PROD-0015,bfff6bdf-e905-40cd-a91b-f3a3f2a0518e,5eb129a0-8210-426c-83b2-d971dd7a824b,871f869c-c272-5742-addf-68254951f4c8,2025-09-18T17:35:00.000Z,2025-09-27T22:35:00.000Z,185.3,Renata Martins,3,media,Reembolso,Resolvido,false,2026-05-18,Sabrina Miranda,true,Headset Gamer
PROD-0021,733fbf33-0348-474d-a9da-0912e83a8681,7018a69f-aec8-43b0-91ba-58339bf83758,4390f379-3dfd-5fa7-968e-0595c2756d1c,2025-09-15T20:21:00.000Z,2025-09-21T02:21:00.000Z,57.6,Camila Nascimento,2,baixa,Produto,Resolvido,false,2026-05-18,Zelia Iglesias,true,Projetor Full HD
PROD-0380,efd695e9-bb77-4736-9a1b-6ebdc7d64f91,0e0cb079-7560-45c0-9b10-c5700991948e,8bae9e69-1a9a-5f9a-bcd8-b9ae63626a3e,2025-09-26T01:01:00.000Z,2025-09-30T06:01:00.000Z,24.8,Carlos Eduardo Silva,1,baixa,Entrega,Resolvido,false,2026-05-18,Amelia Silva,true,Quebra-cabeca 500 Pecas
PROD-0019,86b5cdb6-ac9e-4ad9-8028-8ea3c900751d,c779fc19-3061-4213-afce-0bc8d6c18ea9,9ef2cb8c-1f05-5ceb-932e-b84e44d28724,2025-09-09T20:37:00.000Z,2025-09-18T07:37:00.000Z,73.5,Rafael Oliveira,4,alta,Produto,Resolvido,false,2026-05-18,Livia Hadad,true,Câmera Fotográfica Digital
PROD-0506,ed9c0abf-9985-434c-9ebe-20aab84ae0c7,3a7a8562-0bce-4a42-a6bf-30cde0f78eac,81580990-390b-548f-9ab0-ea0b6fe774e8,2025-09-02T01:00:00.000Z,2025-09-06T14:00:00.000Z,53.6,Carlos Eduardo Silva,1,baixa,Entrega,Resolvido,false,2026-05-18,Everton Barbosa,true,Sapatilha Feminina
PROD-0050,7b997249-23ea-41ac-bd39-19c1b2dc0a0a,f0793b9c-cdc1-4bcd-9cce-9dca05ed5724,d149a3a1-f8af-52f1-b06f-fa56c5e6f797,2025-09-23T22:15:00.000Z,2025-09-30T08:15:00.000Z,23.5,Mariana Costa,5,alta,Reembolso,Resolvido,false,2026-05-18,Diana Neto,true,Smart Watch
PROD-0028,c9c53861-a51b-4f69-bb83-a009b1fcd1a9,728849fa-5984-42c8-ad9a-15789450d336,2d69987d-f1ab-57e0-b2da-f1acf3ce386e,2025-09-09T08:40:00.000Z,2025-09-18T06:40:00.000Z,45.5,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Rafaela Ornelas,true,Carregador Turbo
PROD-0001,059bfb27-8276-4fbe-9d70-da1b3da34867,5b455479-f6a4-485c-971e-6a3fa93e2d23,94a3c3ed-38ec-58b4-b2e5-b650f34a17b2,2025-09-12T11:45:00.000Z,2025-09-18T00:45:00.000Z,8.5,Mariana Costa,3,media,Reembolso,Resolvido,false,2026-05-18,Ariane Tobias,false,Smartphone 128GB
PROD-0037,e4c4cdf8-5a5d-4124-969c-963b8ad4684e,ce48a5db-2016-434e-bda7-7099fdc014d9,bd560d68-e88d-5072-aff2-d36d17d8b1d0,2025-09-18T23:01:00.000Z,2025-09-19T13:01:00.000Z,27.5,Mariana Costa,2,baixa,Reembolso,Resolvido,false,2026-05-18,Giovanna Ramos,true,Webcam Full HD
PROD-0053,89cc1003-cff0-4284-b0d6-1e781b0c24e7,fdcec404-3910-4b58-89c3-ee726be76c88,0c9155e7-c97b-5778-a9e9-c2414631d55c,2025-09-26T07:02:00.000Z,2025-09-29T03:02:00.000Z,55.6,Ana Paula Ferreira,1,baixa,Produto,Resolvido,false,2026-05-18,Tania Nogueira,true,SSD Externo 480GB
PROD-0025,d99b6488-22d0-4c86-a027-d580747f5d48,78de1321-152c-4802-896f-8b4a4e5a2151,0fa4de5b-9d0c-5554-aece-e1551d26fde0,2025-09-07T06:35:00.000Z,2025-09-14T17:35:00.000Z,128.8,Juliana Santos,2,baixa,Reembolso,Resolvido,false,2026-05-18,Leticia Cunha,true,Mouse Gamer
PROD-0012,93a69e63-92bd-41be-8e58-a5e12b233832,aac74435-d797-4fda-8f9d-2850e1d49690,88746ce1-3bec-57e5-b409-5634a6daf533,2025-09-04T21:13:00.000Z,2025-09-14T09:13:00.000Z,190.0,Gustavo Barbosa,3,media,Entrega,Resolvido,false,2026-05-18,Alexandre Castro,true,Tablet 8 Polegadas
PROD-0071,8a64070e-e721-4647-923c-fe60581de90c,e378cac4-ed0e-4013-a66b-2ad9bb8b3323,74b0e0f8-cee9-5e76-8a60-7803b26d57a3,2025-09-26T19:14:00.000Z,2025-09-29T07:14:00.000Z,50.6,Thiago Alves,2,baixa,Pagamento,Resolvido,false,2026-05-18,Ubirajara Inocencio,true,Vestido Floral
PROD-0007,9f48e7f6-6c58-4d21-8206-cf7f0a4081a9,be32183b-0189-4677-b3ed-0e4fb9abf5bd,400d9740-552d-5cad-8083-75894d6b4570,2025-09-11T22:07:00.000Z,,,Carlos Eduardo Silva,,sem_avaliacao,Produto,Aberto,true,2026-05-18,Ezequiel Campos,true,Smart TV 50 Polegadas
,77ff8d02-a07b-4cc3-ac95-0d9d9c76735b,6fe42b99-583b-495e-b5f6-4305531d57a8,9a4ff382-8cd7-5779-ad49-163c600dc507,2025-09-11T16:16:00.000Z,2025-09-14T02:16:00.000Z,32.0,Juliana Santos,1,baixa,Pagamento,Resolvido,false,2026-05-18,Mauro Jesus,true,
PROD-0025,d99b6488-22d0-4c86-a027-d580747f5d48,78de1321-152c-4802-896f-8b4a4e5a2151,30fd803c-22b3-5ece-9cda-347fc0ea0a27,2025-09-02T13:27:00.000Z,2025-09-08T05:27:00.000Z,79.0,Bruno Rodrigues,1,baixa,Produto,Resolvido,false,2026-05-18,Leticia Cunha,true,Mouse Gamer
,9282d7d3-1548-4bdc-acbf-3eb7e158013e,38f32b92-744a-40cd-a913-902a698bf711,32c640fc-597b-5afe-829c-f431bd40288d,2025-09-17T04:08:00.000Z,2025-09-17T19:08:00.000Z,78.2,Bruno Rodrigues,3,media,Entrega,Resolvido,false,2026-05-18,Isaias Coelho,true,
PROD-0024,8d3d20ea-3aae-4a9b-a107-941916e04728,7876ac2e-022b-4ecd-a771-6576e1fec66b,2a7bb2f1-9e9c-584f-be6b-7b64e45564d6,2025-09-13T00:53:00.000Z,2025-09-17T04:53:00.000Z,172.7,Thiago Alves,5,alta,Reembolso,Resolvido,false,2026-05-18,Lindomar Teixeira,true,Mouse Sem Fio
PROD-0021,339b734c-9395-4f3b-a8d3-70f6ae455c48,fcc549a1-dbd3-41af-a3fb-9c013f173a43,3f8da10a-6554-516e-a6d5-bc90e56760ac,2025-09-07T12:01:00.000Z,2025-09-15T08:01:00.000Z,73.4,Carlos Eduardo Silva,5,alta,Produto,Resolvido,false,2026-05-18,Vinicius Ortiz,true,Projetor Full HD
PROD-0001,4216bd0a-193c-4b72-8eee-491ad5ab3535,36a05500-d5dd-4c0b-8287-d95a55934c82,ad0d0d5d-02a3-570f-8659-65d706063dc1,2025-09-12T05:34:00.000Z,2025-09-15T14:34:00.000Z,88.2,Carlos Eduardo Silva,1,baixa,Produto,Resolvido,false,2026-05-18,Mariana Pinto,true,Smartphone 128GB
PROD-0028,c9c53861-a51b-4f69-bb83-a009b1fcd1a9,728849fa-5984-42c8-ad9a-15789450d336,e027ccab-94a7-513e-b18c-c5a186243f0f,2025-09-17T04:43:00.000Z,2025-09-20T14:43:00.000Z,106.4,Rafael Oliveira,2,baixa,Reembolso,Resolvido,false,2026-05-18,Rafaela Ornelas,true,Carregador Turbo
PROD-0047,a688fb70-0ecd-4439-9a3d-74112dece24f,0f0949fb-ecfe-4b9d-885e-d0d6e4502341,1431528f-36c7-5aab-b737-a216c30b6eae,2025-09-16T15:05:00.000Z,,,Ana Paula Ferreira,,sem_avaliacao,Pagamento,Aberto,true,2026-05-18,Melissa Coelho,true,Cabo USB-C 2m
PROD-0021,339b734c-9395-4f3b-a8d3-70f6ae455c48,fcc549a1-dbd3-41af-a3fb-9c013f173a43,0b351635-958f-5c92-ac85-c832009c980a,2025-09-29T10:47:00.000Z,2025-09-29T20:47:00.000Z,171.0,Felipe Araújo,1,baixa,Reembolso,Resolvido,false,2026-05-18,Vinicius Ortiz,true,Projetor Full HD
PROD-0017,ae309ca9-2c3b-4329-b972-7032d0e54609,043ba7b8-68c3-459c-b6b2-1d2010e1b3d0,74dad37d-897f-5aba-9373-72b93f2eae29,2025-09-26T19:44:00.000Z,2025-10-06T05:44:00.000Z,22.5,Carlos Eduardo Silva,3,media,Reembolso,Resolvido,false,2026-05-18,Xuxa Henriques,true,Caixa de Som Portátil
PROD-0007,9f48e7f6-6c58-4d21-8206-cf7f0a4081a9,be32183b-0189-4677-b3ed-0e4fb9abf5bd,0e9e088e-6b13-569d-824f-7713ac0018be,2025-09-20T01:37:00.000Z,2025-09-28T16:37:00.000Z,122.5,Rafael Oliveira,4,alta,Produto,Resolvido,false,2026-05-18,Ezequiel Campos,true,Smart TV 50 Polegadas
,7cde684d-0e76-439d-bf08-84667cf64493,88c22654-de64-44ce-849a-195474f9b9e9,0388864c-d9a1-5ce6-8984-b4ac07d22df9,2025-09-18T23:06:00.000Z,2025-09-21T02:06:00.000Z,52.0,Ana Paula Ferreira,5,alta,Produto,Resolvido,false,2026-05-18,Carla Cavalcanti,true,
PROD-0001,1bc06c8a-787b-4c18-b3c8-05e60164015f,33c20ddf-d995-4494-ac31-683bf4a0ad10,4920ca5e-3d97-5f0e-b6c5-dc2cb6a2ec24,2025-09-21T08:13:00.000Z,2025-09-25T02:13:00.000Z,132.0,Fernanda Lima,1,baixa,Produto,Resolvido,false,2026-05-18,Livia Carvalho,true,Smartphone 128GB
PROD-0499,f2f66025-2b26-41ac-8c7b-9882ac595686,58ff2e76-829f-47fa-a632-c74664db435d,95cd74a3-3879-54af-b862-1844638166b0,2025-09-26T19:14:00.000Z,2025-10-03T05:14:00.000Z,19.4,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Leticia Neves,true,Perfume Importado 200ml
PROD-0041,44df602f-fc3e-4574-a178-6095ec66a168,5e73d2ad-5b5b-49a0-a049-bb2854223966,34826ee5-d37e-55b5-ae8c-7b8b4090272d,2025-09-19T00:42:00.000Z,2025-09-20T05:42:00.000Z,40.4,Ana Paula Ferreira,2,baixa,Entrega,Resolvido,false,2026-05-18,Jefferson Valente,true,Console de Videogame
,293ce27e-f73a-49ab-a41d-2ff4959be7e8,e85f43ba-6c48-407e-8b99-1a4576fa22a6,abfa0fd2-91e9-5780-b101-6649475b3b07,2025-09-16T21:36:00.000Z,2025-09-25T05:36:00.000Z,119.8,Bruno Rodrigues,1,baixa,Reembolso,Resolvido,false,2026-05-18,Gustavo Hadad,true,
PROD-0009,6431c331-1a60-437e-9112-06f300ac325e,f35141ed-d293-4902-aec3-1f17f1d583e4,072a569b-0315-53e2-9a4f-271bb485b96f,2025-09-16T21:06:00.000Z,2025-09-21T08:06:00.000Z,134.4,Eduardo Cardoso,2,baixa,Entrega,Resolvido,false,2026-05-18,Miguel Lima,true,Smart TV 55 Polegadas
PROD-0004,5923e659-de2a-4abe-a450-89f911e36219,4c35ec67-430a-40ae-bf86-57d54de0d974,3327c8e8-e6b0-50bc-a184-c2a6627e2343,2025-09-01T06:56:00.000Z,2025-09-07T20:56:00.000Z,154.0,Fernanda Lima,2,baixa,Reembolso,Resolvido,false,2026-05-18,Gerson Rezende,true,Notebook Intel Core i5
PROD-0018,32d27c11-d26a-4973-a2c5-256b298dbf4c,fb613a8f-fbe9-4b93-85d1-a011d31e3aed,5396bcc5-f216-5aa7-b9a2-c00a2f2e59e3,2025-09-08T07:20:00.000Z,2025-09-12T22:20:00.000Z,57.2,Thiago Alves,4,alta,Outros,Resolvido,false,2026-05-18,Celso Hadad,true,Barra de Som
PROD-0021,991ab3b8-8682-401c-8b26-9fdf8241aa5a,4ea28ac9-2097-46d4-b324-173a8ea80af2,81420f2a-9a3f-58c2-bfdb-5f61d1dc8015,2025-09-12T17:11:00.000Z,2025-09-22T17:11:00.000Z,65.2,Carlos Eduardo Silva,2,baixa,Reembolso,Resolvido,false,2026-05-18,Luis Moura,true,Projetor Full HD
PROD-0122,0826d0dc-b412-43f1-aad6-d557406d0635,e8f7e669-9e14-4a92-acb7-54698c3dbc78,215e04fe-1678-508f-8a00-1e4d74687d17,2025-09-03T14:07:00.000Z,2025-09-11T10:07:00.000Z,77.3,Bruno Rodrigues,2,baixa,Reembolso,Resolvido,false,2026-05-18,Aline Costa,true,Blusa de Tricô
PROD-0059,f70ef969-359e-4268-9259-5c5eba685860,10d868ea-e2e5-4a03-a163-6661da6d2f01,35ce028a-d08d-53fb-8fe9-62ca0188c619,2025-09-15T02:43:00.000Z,2025-09-20T21:43:00.000Z,219.6,Felipe Araújo,1,baixa,Reembolso,Resolvido,false,2026-05-18,Mariana Lima,true,Mesa Digitalizadora
PROD-0053,89cc1003-cff0-4284-b0d6-1e781b0c24e7,fdcec404-3910-4b58-89c3-ee726be76c88,49dcb50d-8176-5a4c-bc9e-4059365afdee,2025-09-14T01:43:00.000Z,2025-09-23T00:43:00.000Z,61.2,Carlos Eduardo Silva,5,alta,Produto,Resolvido,false,2026-05-18,Tania Nogueira,true,SSD Externo 480GB
PROD-0015,c6e8e36c-7fe3-449c-8d83-ad5eaf868716,05a8f59d-7772-4739-90e3-065a682285b0,45a39495-0ed2-5a02-af39-1cec8e54b911,2025-09-24T11:48:00.000Z,2025-10-02T15:48:00.000Z,94.0,Ana Paula Ferreira,3,media,Produto,Resolvido,false,2026-05-18,Giovana Amorim,true,Headset Gamer
PROD-0055,cd425bbe-1acc-449f-8a4c-c3edeaef3d94,82038b8c-c7bd-403c-8633-ed910b5ea5f7,4c0e5b44-b56c-5056-ba73-ac3d8ebbb45d,2025-09-06T23:23:00.000Z,2025-09-08T00:23:00.000Z,240.0,Gustavo Barbosa,2,baixa,Reembolso,Resolvido,false,2026-05-18,Nilton Guerra,true,Estabilizador 1000VA
PROD-0497,f049a225-33a8-4d1e-85fe-98638eaf6ea3,bc3f7623-619e-458e-a732-ad48848da0ed,3b2f8d14-c903-562f-9085-14757bbd18bf,2025-09-12T05:09:00.000Z,2025-09-20T16:09:00.000Z,40.0,Ana Paula Ferreira,1,baixa,Produto,Resolvido,false,2026-05-18,Alessandra Ulhoa,true,Smartphone Pro Max 512GB
PROD-0004,b220d605-55c5-4254-abae-2cc4c16e48ae,959c13f2-6ed2-4614-9ed4-659138df22eb,758c4759-2c22-5cb7-9f8f-549e6f19da7b,2025-09-09T02:09:00.000Z,2025-09-11T00:09:00.000Z,205.4,Aline Ribeiro,1,baixa,Reembolso,Resolvido,false,2026-05-18,Leonora Uchoa,true,Notebook Intel Core i5
PROD-0004,5923e659-de2a-4abe-a450-89f911e36219,4c35ec67-430a-40ae-bf86-57d54de0d974,6afa6a41-95dd-57dc-b479-5019e290128e,2025-09-03T08:46:00.000Z,2025-09-04T05:46:00.000Z,50.0,Ana Paula Ferreira,5,alta,Reembolso,Resolvido,false,2026-05-18,Gerson Rezende,true,Notebook Intel Core i5
PROD-0221,0408f9c9-9855-4ee4-8c49-ca8fcbc203f7,d93be158-aa8c-4097-a373-8fe23ca4e740,dab9904b-52fb-5df6-a242-08e438183e1b,2025-09-07T18:02:00.000Z,2025-09-17T13:02:00.000Z,19.8,Carlos Eduardo Silva,3,media,Pagamento,Resolvido,false,2026-05-18,Artur Nascimento,true,Anilha 10kg Par
PROD-0007,9e88b94e-f608-444b-8273-fd72f0050186,786d5d6b-e765-4dac-9907-e6927b150ed9,c59f361a-2841-5c41-959a-f916631a221d,2025-09-28T21:44:00.000Z,,,Carlos Eduardo Silva,,sem_avaliacao,Produto,Aberto,true,2026-05-18,Giovanna Maciel,true,Smart TV 50 Polegadas
PROD-0047,3ebf491d-a43c-4524-a9e1-a45604e012ee,4a634aa9-d474-4435-82ce-07ff807b6356,ed497476-ff1b-5253-bc54-4ccbd7944650,2025-09-02T19:13:00.000Z,2025-09-07T14:13:00.000Z,23.2,Ana Paula Ferreira,2,baixa,Pagamento,Resolvido,false,2026-05-18,Leonardo Andrade,true,Cabo USB-C 2m
PROD-0023,69280692-6d04-42b2-933a-64a65f49740e,0eca4625-db92-417e-afc1-b947cf232a89,85d4aba4-75c1-57e8-9d06-11c9aa65cb41,2025-09-09T14:01:00.000Z,2025-09-10T16:01:00.000Z,59.2,Diego Carvalho,3,media,Reembolso,Resolvido,false,2026-05-18,Leonora Pereira,true,Monitor 27 Polegadas
PROD-0272,2bb40d9e-1eb0-45ee-86aa-81c790064de1,35063f38-1492-4e6e-9967-ef025a59101d,228ac156-ca4f-5d0a-b75e-042c8d84c6c8,2025-09-22T15:49:00.000Z,2025-10-02T03:49:00.000Z,112.0,Juliana Santos,4,alta,Produto,Resolvido,false,2026-05-18,Nicolas Nunes,true,Batom Matte
PROD-0140,0487cd9d-b9e6-4412-8cc4-132bde5332fc,d396dd45-aac9-499c-99e0-f291186a4cce,e74b9e8b-073e-5428-bbb0-b98b8d753b99,2025-09-04T03:00:00.000Z,2025-09-11T00:00:00.000Z,114.7,Aline Ribeiro,1,baixa,Outros,Resolvido,false,2026-05-18,Adriana Barbosa,true,Kit de Almofadas 4 Peças
PROD-0053,00abd7de-9ac0-40ab-92d4-fc2cbf15be0f,08da31d6-b2f3-496d-b935-ce6232c8cd59,e2128d2b-2c22-5209-82ed-4619a451542c,2025-09-02T01:00:00.000Z,2025-09-02T02:00:00.000Z,48.0,Ana Paula Ferreira,1,baixa,Produto,Resolvido,false,2026-05-18,Priscila Junqueira,true,SSD Externo 480GB
PROD-0126,1f755e0c-58b9-4a69-9ce9-f94615519530,e51e709e-9c39-4fe5-8e12-f4dfda96e12b,bbbf6656-451c-5e43-8570-6138f17b5faa,2025-09-14T01:13:00.000Z,2025-09-18T20:13:00.000Z,217.8,Thiago Alves,2,baixa,Produto,Resolvido,false,2026-05-18,Zulmira Werneck,true,Conjunto de Panelas 5 Peças
PROD-0040,cbc52981-6f85-4a10-a025-949a6a0f7fe4,f1fcaa21-608e-40ce-9250-b763e4e43925,c9025a79-2bcc-55da-a4c2-f8e7288c72f8,2025-09-24T17:29:00.000Z,2025-10-03T18:29:00.000Z,234.3,Thiago Alves,4,alta,Produto,Resolvido,false,2026-05-18,Gustavo Domingues,true,Drone com Câmera
PROD-0004,f4476892-8a51-4497-94ba-8e3cf3d6ec90,36a05500-d5dd-4c0b-8287-d95a55934c82,d08dc3e4-ea4f-537b-93aa-7e9c35d0232c,2025-09-05T04:45:00.000Z,2025-09-07T14:45:00.000Z,40.5,Carlos Eduardo Silva,1,baixa,Produto,Resolvido,false,2026-05-18,Mariana Pinto,true,Notebook Intel Core i5
PROD-0004,5923e659-de2a-4abe-a450-89f911e36219,4c35ec67-430a-40ae-bf86-57d54de0d974,f3e0e049-070c-5d63-b295-1c25069114ed,2025-09-04T15:02:00.000Z,2025-09-06T14:02:00.000Z,137.6,Juliana Santos,4,alta,Produto,Resolvido,false,2026-05-18,Gerson Rezende,true,Notebook Intel Core i5
PROD-0037,e4c4cdf8-5a5d-4124-969c-963b8ad4684e,ce48a5db-2016-434e-bda7-7099fdc014d9,c653a955-bcf9-5ded-b22c-b1d26c055095,2025-09-28T15:03:00.000Z,2025-10-04T04:03:00.000Z,95.2,Bruno Rodrigues,2,baixa,Reembolso,Resolvido,false,2026-05-18,Giovanna Ramos,true,Webcam Full HD
PROD-0037,e4c4cdf8-5a5d-4124-969c-963b8ad4684e,ce48a5db-2016-434e-bda7-7099fdc014d9,4b5c5491-77dc-51b9-8516-7f9aba6040bd,2025-09-15T14:40:00.000Z,2025-09-22T09:40:00.000Z,53.2,Ana Paula Ferreira,4,alta,Produto,Resolvido,false,2026-05-18,Giovanna Ramos,true,Webcam Full HD
PROD-0004,f4476892-8a51-4497-94ba-8e3cf3d6ec90,36a05500-d5dd-4c0b-8287-d95a55934c82,4b53c063-7a03-5aff-b881-1a0fc39e690b,2025-09-10T03:14:00.000Z,2025-09-18T10:14:00.000Z,59.6,Ana Paula Ferreira,1,baixa,Reembolso,Resolvido,false,2026-05-18,Mariana Pinto,true,Notebook Intel Core i5
PROD-0004,77c95b23-035d-4d4c-9cc3-6b4d5b9c92de,0eee49a8-4502-4631-aae9-931278b69e2f,ced451b8-368a-528f-a603-8a40e6634e61,2025-09-02T13:12:00.000Z,2025-09-06T04:12:00.000Z,51.3,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Zeca Araújo,true,Notebook Intel Core i5
PROD-0063,149ab074-7b8a-49d5-b77a-1b31cbf5c9a5,60755904-cbc1-4222-a4af-0567744b296f,f851c43b-5b96-5c3f-8a39-9724e4e45c06,2025-09-29T04:46:00.000Z,2025-10-02T07:46:00.000Z,68.0,Juliana Santos,4,alta,Produto,Resolvido,false,2026-05-18,Cecilia Abreu,true,Caixinha de Som Mini
PROD-0007,a5ad5908-736f-4df3-80bc-54f389864ae2,10edfc9e-21bd-4a7a-96c2-d4d7d56aa23e,8200ff95-a423-5ff7-a9df-23858b820404,2025-10-13T23:19:00.000Z,2025-10-23T03:19:00.000Z,57.0,Fernanda Lima,1,baixa,Produto,Resolvido,false,2026-05-18,Patrick Oliveira,true,Smart TV 50 Polegadas
PROD-0038,a76b2129-e9a8-4154-91dd-29050e36b063,d585ba55-1c25-4c48-a9b3-52c2f4f09a84,7620fe7f-cb85-5d48-b75b-2f288845459d,2025-10-29T03:26:00.000Z,2025-11-02T17:26:00.000Z,73.5,Mariana Costa,4,alta,Produto,Resolvido,false,2026-05-18,Nathalia Krause,true,Impressora Multifuncional
PROD-0022,ad5dd65f-3ffb-474a-84c8-bc781333c9c2,11af2ec6-6be9-40c7-9bad-c264d6a8eaf3,89f08fc6-25d4-527e-8948-cd03aab42d04,2025-10-06T08:50:00.000Z,2025-10-09T18:50:00.000Z,240.0,Thiago Alves,3,media,Produto,Resolvido,false,2026-05-18,Renato Guimarães,true,Monitor 24 Polegadas
