id_cliente,nome,email,telefone,data_cadastro,cidade,uf,origem,qtd_pedidos_total,qtd_pedidos_aprovados,qtd_pedidos_recusados,qtd_pedidos_reembolsados,qtd_pedidos_processando,valor_total_gasto,ticket_medio,data_primeiro_pedido,data_ultimo_pedido,qtd_tickets_total,qtd_tickets_abertos,qtd_tickets_resolvidos,qtd_avaliacoes,nota_media_dada,nps_medio_avaliacoes_cliente,qtd_eventos_clickstream,canal_preferido,segmento_ltv,is_ativo_90d,is_em_risco,data_referencia_calculo
44312dee-2272-44d6-b02d-95fa2b1ad448,Marcelo Sampaio,marcelo391@gmail.com,+559666135809,2023-07-14,Muzambinho,Minas Gerais,web,6,6,0,0,0,3282.73,547.12,2023-11-04,2025-10-29,0,0,0,3,4.0,8.67,7,app,Medio,false,false,2026-05-16
dc2320bf-bd41-43c3-b2cb-46da13a45281,Heloisa Barbosa,heloisa.barbosa@yahoo.com,+558474006098,2019-10-23,Rio do Sul,Santa Catarina,web,5,4,0,0,1,7216.68,1443.34,2023-04-29,2025-12-28,1,0,1,4,4.25,9.25,1,web,Alto,false,false,2026-05-16
b6fdd3ed-c71b-49d4-beee-b71e4bd8dcb6,Yuri Barbosa,ybarbosa413@hotmail.com,+558855007537,2019-11-10,Delmiro Gouveia,Alagoas,web,6,6,0,0,0,3366.87,561.15,2023-06-07,2025-12-24,0,0,0,3,3.33,6.33,5,web,Medio,false,false,2026-05-16
15840062-7960-4bd5-ae07-4c581d5e0ba5,Melissa Rodrigues,melissa_rodrigues@yahoo.com,+559236219470,2018-10-04,Salvador,Bahia,web,3,3,0,0,0,2941.09,980.36,2024-01-05,2024-09-18,1,0,1,3,2.0,5.0,4,web,Medio,false,false,2026-05-16
6ae9a30f-c72c-45ec-bc61-ce5000b5247f,Yago Nogueira,ynogueira128@yahoo.com,+552188697954,2020-09-24,Querência,Mato Grosso,web,3,2,1,0,0,1755.84,585.28,2023-06-14,2024-10-04,0,0,0,1,2.0,1.0,4,app,Medio,false,false,2026-05-16
ce26d4a8-2c57-45b4-b4b4-535e2523b009,Felipe Zampieri,felipe651@gmail.com,+552218957966,2021-05-19,Poços de Caldas,Minas Gerais,app,3,3,0,0,0,627.60,209.20,2023-10-30,2026-03-24,0,0,0,1,2.0,2.0,11,web,Baixo,true,false,2026-05-16
4ec56e93-1df7-4660-8044-782e7b9bd5a0,Luciana Klein,luciana.klein@gmail.com.,+559639780525,2021-07-12,Campo Grande,Mato Grosso do Sul,app,6,6,0,0,0,5992.89,998.82,2023-06-06,2026-02-02,0,0,0,2,1.0,2.0,9,web,Alto,false,false,2026-05-16
a36bf49a-3669-44c1-8ed9-e2f433c14db0,Heloisa Rego,hrego493@gmail.com,+558294365241,2019-03-03,Rio de Janeiro,Rio de Janeiro,web,6,6,0,0,0,29442.56,4907.09,2023-05-21,2026-03-06,0,0,0,5,3.2,7.2,6,app,Alto,true,false,2026-05-16
c522ba24-7ff4-4d3a-b022-f132ccb4e9c1,Leticia Ulhoa,leticia.ulhoa@gmail.com,+558303475318,2022-06-19,Guarulhos,São Paulo,web,5,4,1,0,0,6132.36,1226.47,2024-08-25,2025-09-10,2,0,2,2,4.0,7.5,6,web,Alto,false,false,2026-05-16
fe94f659-3b57-4097-9f96-892a4518f1ad,Francielly Pacheco,francielly846@yahoo.com,+551693995818,2021-11-16,Barra do Piraí,Rio de Janeiro,web,5,5,0,0,0,1087.62,217.52,2023-04-18,2025-04-27,0,0,0,2,4.5,8.0,6,web,Medio,false,false,2026-05-16
62feec67-5057-4a1c-ba0c-138cff20746b,Bernardo Gomes,bernardo.gomesuol.com.br,+558747659741,2020-10-03,Paraíba do Sul,Rio de Janeiro,app,5,5,0,0,0,1041.17,208.23,2023-09-03,2026-05-10,0,0,0,1,3.0,7.0,8,web,Medio,true,false,2026-05-16
3ca7a35a-0ddf-4458-bfcf-117664d8e8e1,Quesley Xavier,quesley.xavier720@yahoo.com,+559511887835,2023-04-20,Caieiras,São Paulo,app,5,4,0,0,1,6024.12,1204.82,2023-03-01,2024-10-14,0,0,0,2,3.5,6.0,12,web,Alto,false,false,2026-05-16
b807b8bc-bbfc-45fd-917b-c3b0fe518f49,Tadeu Yokoyama,tyokoyama838@yahoo.com,+558964163245,2019-06-16,Rio de Janeiro,Rio de Janeiro,web,6,5,0,1,0,8026.33,1337.72,2023-01-01,2026-03-22,1,0,1,3,3.0,6.33,9,web,Alto,true,false,2026-05-16
8cac3a53-9560-4f3c-9de7-199233d830bf,Alexandre Horta,ahorta393@yahoo.com,+558401808373,2021-06-24,São Miguel do Tocantins,Tocantins,web,8,8,0,0,0,10424.42,1303.05,2023-01-11,2026-03-28,2,0,2,7,3.14,6.0,4,web,Alto,true,false,2026-05-16
2ddd7e43-fe81-41fe-a633-197bce9c056b,Viviane Werneck,viviane.werneck975@gmail.com,+559769944560,2021-03-17,Perdizes,Minas Gerais,indicacao,6,6,0,0,0,1690.14,281.69,2024-02-18,2025-07-06,0,0,0,3,3.33,7.0,3,app,Medio,false,false,2026-05-16
827659f6-dd1a-4fef-a046-5f42bb9e89d7,Italo Moura,italo.moura@yahoo.com,+558632340948,2023-02-24,Franca,São Paulo,web,6,6,0,0,0,22527.95,3754.66,2024-03-15,2025-06-14,0,0,0,3,4.33,8.67,10,app,Alto,false,false,2026-05-16
4e91b611-ab69-42ef-9d9e-3c377f52c67c,Gabriela Iglesias,gabriela981@yahoo.com,+558330478417,2019-02-08,Palmeira,Paraná,web,10,10,0,0,0,7061.36,706.14,2023-02-08,2026-02-07,0,0,0,7,2.5,4.67,5,web,Alto,false,false,2026-05-16
88d8da57-67cf-43d9-97d4-7e3b951d9ac5,Ruan Nogueira,ruan946@gmail.com,+556304342340,2019-08-25,Barroso,Minas Gerais,web,7,7,0,0,0,14983.70,2140.53,2023-07-27,2025-02-21,0,0,0,3,3.67,7.0,7,web,Alto,false,false,2026-05-16
a43a7a50-6370-4c76-9067-76c00599305d,Nadia Freitas,nadia721@hotmail.com,+559261865548,2021-06-11,Paulista,Pernambuco,web,11,10,0,0,1,12445.29,1131.39,2023-05-24,2025-12-15,0,0,0,4,4.0,8.5,4,app,Alto,false,false,2026-05-16
391d483e-40f5-4789-b8c6-c217d6ad6baa,Renato Queiroz,renato911@yahoo.com,+559125436970,2019-10-10,Pernambuco,Recife,web,5,4,0,1,0,2817.06,563.41,2024-04-23,2025-09-23,2,0,2,3,4.0,8.33,10,web,Medio,false,false,2026-05-16
ffa3c80a-5a6e-4ed5-9c3d-3800efbf23d5,Gisele Borges,gisele.borges@hotmail.com,+558280812291,2021-03-16,Bela Vista de Goiás,Goiás,indicacao,4,3,0,1,0,9526.40,2381.60,2024-08-14,2026-02-07,0,0,0,,,,4,app,Alto,false,false,2026-05-16
42ebe248-cd51-44ef-bf74-88947dc7fcda,Guilherme Maciel,guilherme106@hotmail.com,+558864141817,2024-01-03,Bauru,São Paulo,indicacao,5,5,0,0,0,8606.67,1721.33,2023-09-02,2024-11-15,1,0,1,4,3.75,8.75,9,web,Alto,false,false,2026-05-16
3cb0da47-3be7-4230-ba86-2587e47d066e,Carla Hora,carla_hora@hotmail.com,+559104375857,2024-02-24,Pedro II,Piauí,web,4,4,0,0,0,2855.04,713.76,2023-02-18,2024-11-08,0,0,0,1,2.0,0.0,5,web,Medio,false,false,2026-05-16
778c3b25-d5db-494f-a18c-b42da0d8bb30,Thiago Cavalcanti,thiago446@hotmail.com,+557765413444,2019-09-06,Manaus,Amazonas,web,3,3,0,0,0,6237.83,2079.28,2025-01-30,2026-01-27,1,0,1,5,3.75,6.75,11,web,Alto,false,false,2026-05-16
f4facba2-2cd9-4df5-aa99-10b8b1e2c6fb,Debora Evangelista,debora256hotmail.com,+551468747247,2022-01-09,Umuarama,Paraná,web,4,4,0,0,0,9804.45,2451.11,2023-04-16,2025-05-01,0,0,0,2,4.0,8.5,6,web,Alto,false,false,2026-05-16
10e8c0f8-d3cf-4257-bf3b-ef6c187584b4,Valeria Valente,valeria.valente@hotmail.com,+559587395183,2020-11-06,Jaboatão dos Guararapes,Pernambuco,web,5,5,0,0,0,14880.98,2976.20,2023-02-23,2025-06-25,1,0,1,2,3.0,4.5,9,app,Alto,false,false,2026-05-16
15b8b379-e435-4122-82a7-5343197861f0,Larissa Araújo,larissa.araujo775@hotmail.com,+558993180265,2018-12-05,Maceió,Alagoas,web,5,5,0,0,0,4302.22,860.44,2023-06-15,2026-02-06,0,0,0,2,4.0,7.0,2,web,Medio,false,false,2026-05-16
9499f1b0-4b0c-41cb-ac74-4bfd239871f4,Wesley Werneck,wwerneck243@gmail.com,+558726283747,2018-02-14,Maravilha,Santa Catarina,web,6,6,0,0,0,687.24,114.54,2023-06-10,2026-01-03,0,0,0,3,4.33,7.33,9,web,Baixo,false,false,2026-05-16
6823d979-2e4a-4e19-8ad1-f6198ed2a565,Quirino Nunes,quirino_nunes@yahoo.com,+559820498359,2019-12-07,Jaboatão dos Guararapes,Pernambuco,web,8,7,0,1,0,14838.85,1854.86,2023-04-30,2026-01-19,0,0,0,5,2.6,5.8,14,web,Alto,false,false,2026-05-16
c1963665-2e86-43ce-bf27-311501b44f30,Plinio Guimarães,plinio.guimaraes835@gmail.com,+557782016109,2021-07-04,Contagem,Minas Gerais,app,4,4,0,0,0,1042.20,260.55,2023-12-31,2026-05-04,0,0,0,1,3.0,6.0,6,web,Medio,true,false,2026-05-16
69ccadd0-ceb6-4235-8901-be1d04a50a46,Wagner Martins,wagner.martins@gmail.com,+559415097667,2020-03-07,Brasília,Distrito Federal,web,7,6,0,1,0,18065.87,2580.84,2023-01-14,2026-03-27,0,0,0,3,3.33,6.0,8,web,Alto,true,false,2026-05-16
59e871f3-df43-4a21-8b01-52ae62df42bc,Ana Batista,ana.batista@yahoo.com,+558329263085,2021-12-15,Cascavel,Paraná,indicacao,3,3,0,0,0,1013.80,337.93,2023-10-12,2025-04-20,1,0,1,1,4.0,8.0,8,web,Medio,false,false,2026-05-16
d09cb9b0-afff-4854-aa38-4f5f6e0ad636,Samuel Fernandes,samuel_fernandes@hotmail.com,+557913722026,2018-08-30,Belém,Pará,web,6,5,1,0,0,12265.45,2044.24,2024-05-09,2026-03-30,1,1,0,1,5.0,9.0,7,app,Alto,true,false,2026-05-16
2e6f774b-9a67-47c8-aebc-00a614d11668,Mateus Bessa,mbessa538@yahoo.com,+558972921209,2023-01-15,Entre Rios,Bahia,app,4,4,0,0,0,3002.47,750.62,2023-05-11,2025-06-17,0,0,0,3,3.33,6.0,12,web,Medio,false,false,2026-05-16
5c6d386c-446d-4eea-a0fe-d982b8b8f94d,Adriana Iglesias,adriana_iglesias@gmail.com,+551155737743,2019-12-09,Rio de Janeiro,Rio de Janeiro,web,6,5,1,0,0,3152.06,525.34,2023-02-28,2025-07-27,0,0,0,2,4.0,8.0,2,app,Medio,false,false,2026-05-16
58c44fde-52f1-4691-8fa5-81be66c37bce,Mauro Krause,mauro_krause@yahoo.com,+556645272101,2022-04-24,Vespasiano,Minas Gerais,web,2,2,0,0,0,4417.64,2208.82,2024-07-25,2025-05-08,0,0,0,1,4.0,9.0,13,web,Medio,false,false,2026-05-16
1d5e5101-001e-424b-abc0-ab01d7e7fb2c,Xenofonte Lopes,xenofonte326@gmail.com,+558354577230,2019-03-03,Parobé,Rio Grande do Sul,indicacao,6,6,0,0,0,2246.67,374.45,2024-03-11,2025-11-09,2,0,2,2,4.5,7.5,4,mobile,Medio,false,false,2026-05-16
1a2d9c44-a6ad-4580-a41d-f66985a877b5,Murilo Dias,murilo_dias@gmail.com,+558210683049,2021-10-22,Santa Cruz do Sul,Rio Grande do Sul,web,7,6,0,1,0,15123.94,2160.56,2023-06-18,2025-06-03,0,0,0,3,4.0,9.67,5,app,Alto,false,false,2026-05-16
f185abcc-02fb-4283-80f3-7c53c65e6da8,Paloma Ramos,paloma_ramos@gmail.com,+558862355743,2019-09-18,Londrina,Paraná,web,4,3,0,1,0,784.45,196.11,2024-02-26,2026-03-23,1,0,1,,,,8,app,Baixo,true,false,2026-05-16
184c6773-2b6d-4d7c-a3a3-43dd8eb6cbba,Noemi Amorim,noemi306@hotmail.com,+559355895022,2021-02-23,Antônio Carlos,Minas Gerais,web,3,3,0,0,0,3124.14,1041.38,2023-09-10,2026-02-16,0,0,0,2,4.0,7.5,7,app,Medio,true,false,2026-05-16
590bb3e2-479c-4845-a0a9-1babe1c5a38f,Luana Jardim,ljardim193@gmail.com,+559459271685,2020-05-09,Jacareacanga,Pará,web,9,8,0,0,1,19257.69,2139.74,2023-03-03,2025-03-06,1,0,1,4,2.5,3.5,3,web,Alto,false,false,2026-05-16
9c5ed64f-d372-4c19-b8fd-03d2bb183a61,Sheila Nunes,sheila.nunes@hotmail.com,+556941029156,2022-04-03,São Vicente,São Paulo,web,5,4,1,0,0,879.64,175.93,2023-04-15,2026-04-15,0,0,0,2,3.0,5.0,6,web,Baixo,true,false,2026-05-16
64892911-91bf-480d-a2d0-54e4cf3b3940,Henrique Menezes,henrique.menezes@yahoo.com,+559158750494,2019-07-14,Campo Grande,Mato Grosso do Sul,app,6,5,1,0,0,2958.02,493.00,2023-06-07,2025-07-27,0,0,0,2,2.5,5.0,8,web,Medio,false,false,2026-05-16
0eb6cb3d-1f51-4fa8-9cbb-5bdaa462317b,Duda Horta,duda.horta@yahoo.com,+556944144571,2023-07-19,Pedra Bela,São Paulo,web,5,5,0,0,0,10949.67,2189.93,2023-05-18,2025-05-15,0,0,0,4,4.25,9.5,9,app,Alto,false,false,2026-05-16
ddb8a0ff-3937-4ba6-beef-3be634d89344,Nilton Leite,nilton751@gmail.com,+552160987848,2018-12-02,Presidente Sarney,Maranhão,web,6,5,0,1,0,14404.15,2400.69,2023-01-15,2025-05-20,0,0,0,1,2.0,0.0,8,web,Alto,false,false,2026-05-16
c21684a1-d300-4f75-a638-a9e0349162ba,Yara Godoy,yara.godoy930@hotmail.com,+556920163342,2021-08-15,Porto Alegre do Tocantins,Tocantins,web,5,5,0,0,0,6496.31,1299.26,2023-09-24,2025-03-20,0,0,0,3,3.67,8.33,5,web,Alto,false,false,2026-05-16
560c58d4-0d4e-4486-a5ab-695b78adf6ff,Uriel Neto,uneto963@hotmail.com,+557553113478,2021-01-10,São Francisco do Brejão,Maranhão,app,4,3,0,1,0,3383.60,845.90,2023-11-20,2025-03-25,0,0,0,2,4.5,8.5,7,web,Medio,false,false,2026-05-16
36b66175-2e2c-401a-816e-19210ec53e45,Walquiria Bessa,walquiria.bessa100gmail.com,+551719184969,2022-05-20,Pedro Avelino,Rio Grande do Norte,web,1,1,0,0,0,1478.09,1478.09,2024-11-09,2024-11-09,0,0,0,1,4.0,8.0,8,web,Medio,false,false,2026-05-16
44ee475c-fd78-47d4-abf7-41b18403989a,Veronica Ribeiro,veronica.ribeiro@gmail.com,+558727329471,2019-01-31,Paraíba do Sul,Rio de Janeiro,app,13,13,0,0,0,24580.85,1890.83,2023-02-05,2025-12-29,2,0,2,6,3.67,7.33,15,web,Alto,false,false,2026-05-16
86d7874c-ef93-455c-ba6a-b495037befea,Ruan Coutinho,ruan_coutinho@yahoo.com,+557726102815,2021-03-30,Salvador,Bahia,app,5,5,0,0,0,22404.81,4480.96,2024-04-25,2026-03-19,0,0,0,2,3.5,5.0,11,web,Alto,true,false,2026-05-16
2a9ce7ab-4f02-4273-8335-ab7540f1f010,Kaique Pinto,kaique.pinto@gmail.com,+559519853296,2021-11-21,Ribeirão Preto,São Paulo,web,6,6,0,0,0,6059.53,1009.92,2023-10-10,2025-04-26,0,0,0,4,3.5,9.0,11,web,Alto,false,false,2026-05-16
770d8124-17b0-40c9-a3f3-c3ec5676b9ef,Quesley Domingues,quesley201@gmail.com,+556215251250,2019-09-19,São Paulo,São Paulo,app,7,7,0,0,0,8028.77,1146.97,2023-05-17,2026-04-16,0,0,0,4,2.75,5.75,9,web,Alto,true,false,2026-05-16
dc68ec32-1b57-4cb4-b44a-11582356f181,Wendeline Juste,wendeline866@gmail.com,+558110312567,2023-07-01,Rio Grande do Sul,Ijuí,app,10,9,1,0,0,19354.00,1935.40,2023-05-08,2026-04-25,3,0,3,3,3.0,6.33,5,web,Alto,true,false,2026-05-16
9bfe4bf6-1b73-4bfe-b546-c468c925d9c9,Karen Rego,karen_rego@hotmail.com,+558727476106,2018-07-23,Nova Europa,São Paulo,app,4,4,0,0,0,9977.17,2494.29,2023-09-21,2025-03-09,0,0,0,4,2.75,5.0,2,app,Alto,false,false,2026-05-16
06575cd1-1897-4fe0-8279-e27eccd2ea32,Helena Henriques,helena.henriques125@hotmail.com,+559363617828,2021-08-18,Mogi Guaçu,São Paulo,indicacao,11,10,1,0,0,6765.20,615.02,2023-03-11,2025-06-29,0,0,0,3,4.33,8.33,3,app,Alto,false,false,2026-05-16
11dcf8bb-dd1e-409b-97f3-06d95f273f91,Ubirajara Quaresma,ubirajara706@gmail.com,+558969015441,2020-09-02,Salvador,Bahia,web,2,1,0,0,1,8681.18,4340.59,2023-02-23,2025-10-31,0,0,0,1,2.0,1.0,7,web,Alto,false,false,2026-05-16
2dc32637-1868-4c2b-ae66-d0546561de99,Breno Domingues,breno_domingues@gmail.com,+559294292039,2018-03-22,Arapongas,Paraná,web,9,7,2,0,0,10951.70,1216.86,2023-08-16,2026-02-28,3,0,3,3,3.33,7.33,9,web,Alto,true,false,2026-05-16
738ef038-eff2-4502-bd85-caba737e8e04,Eduardo Duarte,eduardo_duarte@gmail.com,+557960223991,2021-09-19,Santa Juliana,Minas Gerais,web,4,4,0,0,0,1961.90,490.48,2023-02-20,2025-03-15,1,0,1,2,4.5,9.0,7,web,Medio,false,false,2026-05-16
c8199f90-0d01-4a65-b3cf-1c120d038eb5,Zelinda Zampieri,zzampieri283@hotmail.com,+557110043659,2022-11-17,Carazinho,Rio Grande do Sul,web,6,5,1,0,0,2530.66,421.78,2024-04-02,2026-03-02,1,0,1,3,4.0,8.0,10,web,Medio,true,false,2026-05-16
2bc1a479-01b9-46b0-8e0a-f6abe150622f,Tatiana Costa,tatiana_costa@gmail.com,+551969479951,2024-03-31,Iaçu,Bahia,web,4,2,1,1,0,14028.00,3507.00,2024-07-14,2025-10-20,0,0,0,1,4.0,10.0,9,web,Alto,false,false,2026-05-16
860be6d7-023f-4568-923a-b77822b05308,Ezequiel Figueiredo,efigueiredo588@hotmail.com,+558516905519,2022-06-29,Boquira,Bahia,web,3,3,0,0,0,505.09,168.36,2025-05-22,2025-10-11,1,0,1,1,4.0,8.0,4,app,Baixo,false,false,2026-05-16
91f381c8-bf6f-4eae-b25b-58c50dd7f637,Herbert Queiroz,herbert_queiroz@yahoo.com,+558878678120,2024-11-02,Olinda,Pernambuco,web,6,6,0,0,0,1355.08,225.85,2023-11-23,2025-12-29,0,0,0,4,4.0,7.0,8,web,Medio,false,false,2026-05-16
69bf7228-ffcd-4f9a-9b22-84b557fa453d,Silas Luz,silas_luz@hotmail.com,+551679976429,2022-08-15,Santa Terezinha de Itaipu,Paraná,web,4,3,1,0,0,20561.13,5140.28,2023-03-27,2025-12-14,2,0,2,2,2.5,3.5,14,web,Alto,false,false,2026-05-16
cec0351b-6d09-4fe2-8700-a77e24619633,Elisa Figueiredo,efigueiredo783@hotmail.com,+551261775158,2019-11-02,Paraná,Paranacity,web,3,2,0,1,0,1612.89,537.63,2023-07-04,2024-07-06,0,0,0,1,3.0,7.0,5,mobile,Medio,false,false,2026-05-16
6741e3eb-3a0b-40d5-bd9b-3990e92cad58,Paulo Macedo,paulo276@yahoo.com,+559828968643,2019-02-28,Abelardo Luz,Santa Catarina,web,5,5,0,0,0,13364.66,2672.93,2023-11-11,2026-01-18,3,0,3,3,3.33,6.0,9,web,Alto,false,false,2026-05-16
4d3fdd1c-cea9-498a-8933-8ff91c3583dc,Kleberson Jesus,kleberson.jesus@hotmail.com,+558124108263,2023-07-20,Mauá,São Paulo,app,1,1,0,0,0,3289.45,3289.45,2024-04-04,2024-04-04,0,0,0,1,4.0,10.0,5,web,Medio,false,false,2026-05-16
fc49795d-9e90-4f55-90ef-9e087e95cc65,Silas Xerez,silas.xerez@gmail.com,+559256396800,2023-06-30,Marialva,Paraná,web,3,3,0,0,0,3831.97,1277.32,2023-06-20,2025-05-19,0,0,0,1,4.0,8.0,5,web,Medio,false,false,2026-05-16
20154842-d5ab-4370-8be9-7ce84a9c74ee,Ricardo Hora,ricardo.hora@yahoo.com,+558122085934,2018-11-27,Parnamirim,Rio Grande do Norte,web,10,7,1,2,0,29469.09,2946.91,2024-03-02,2026-03-22,2,0,2,2,2.5,5.0,6,web,Alto,true,false,2026-05-16
a93957cc-e6a2-4963-9578-4f6de393c314,Guilherme Guimarães,guilherme_guimaraesyahoo.com.br,+551184843784,2020-12-03,Santo Antônio de Jesus,Bahia,app,5,5,0,0,0,3966.45,793.29,2023-09-17,2025-12-07,1,0,1,3,3.0,5.0,10,web,Medio,false,false,2026-05-16
819e0721-92dc-4db9-b1c8-3e66f2443064,Renata Nagata,renata721@yahoo.com,+559459649670,2021-01-10,Maceió,Alagoas,web,6,6,0,0,0,1918.99,319.83,2023-03-25,2026-03-01,0,0,0,2,2.5,4.5,7,web,Medio,true,false,2026-05-16
fc4a5829-6a6d-476a-994a-30edc2d6e565,Lindomar Fernandes,lindomar.fernandes@hotmail.com,+558316969105,2020-08-11,Itaquaquecetuba,São Paulo,app,14,14,0,0,0,22099.42,1578.53,2023-03-15,2026-01-10,2,0,2,9,3.89,8.22,16,web,Alto,false,false,2026-05-16
9b66e8f3-522b-4b46-8c3a-2bee0392017f,Iris Quintanilha,iquintanilha138@yahoo.com,+551877668947,2021-01-01,Lavras,Minas Gerais,app,9,8,1,0,0,10386.48,1154.05,2023-11-29,2026-03-14,1,0,1,5,2.6,4.6,9,app,Alto,true,false,2026-05-16
6062ec13-6945-4c8e-bfb8-e7ce65c40687,Berenice Nascimento,berenice.nascimento@gmail.com,+559219924542,2022-05-06,Ibirité,Minas Gerais,web,7,6,1,0,0,3108.17,444.02,2023-09-05,2025-11-17,0,0,0,1,5.0,9.0,8,web,Medio,false,false,2026-05-16
f8d3d650-88a3-4a6a-98f9-2fbf8bff9d1f,Rodrigo Prado,rodrigo926@hotmail.com,+558780044424,2021-12-11,Duque de Caxias,Rio de Janeiro,web,1,1,0,0,0,414.45,414.45,2024-10-16,2024-10-16,1,0,1,,,,8,web,Baixo,false,false,2026-05-16
51125370-a122-42eb-a407-b0385cc3743f,Valter Esteves,valter541@yahoo.com,+558775536065,2018-10-02,Tucuruí,Pará,web,3,3,0,0,0,506.16,168.72,2024-12-13,2025-03-27,0,0,0,1,3.0,5.0,8,app,Baixo,false,false,2026-05-16
a097d9cd-82c0-4955-a5fa-89e10e44abf0,Plinio Moura,plinio_moura@hotmail.com,+556401550312,2018-07-08,Betim,Minas Gerais,indicacao,2,1,1,0,0,228.35,114.18,2024-11-08,2025-08-05,0,0,0,1,2.0,2.0,5,app,Baixo,false,false,2026-05-16
ffb71770-e8d6-409b-83ae-812f4762a9d2,Camila Uchoa,camila.uchoa@hotmail.com,+551736377774,2019-08-10,Joanópolis,São Paulo,web,7,7,0,0,0,704.40,100.63,2023-05-07,2026-03-24,0,0,0,3,4.0,7.67,4,web,Baixo,true,false,2026-05-16
f44df58a-bdb5-4fb3-9664-eb8eae36dff7,Otavio Figueiredo,otavio.figueiredo230@gmail.com,+557156601812,2020-08-14,Niterói,Rio de Janeiro,web,1,1,0,0,0,7386.53,7386.53,2024-09-20,2024-09-20,1,1,0,,,,7,app,Alto,false,false,2026-05-16
94f27f22-47e0-4391-99bb-54e840c4aa61,Alice Quaresma,aquaresma183outlook.com,+551188647778,2018-05-02,Itacoatiara,Amazonas,indicacao,5,5,0,0,0,3885.41,777.08,2023-12-01,2024-11-28,3,0,3,2,3.5,8.0,11,web,Medio,false,false,2026-05-16
cf1e98e7-0717-49fc-9717-c21c019dbea0,Wendell Klein,wendell_klein@hotmail.com,+556271611203,2019-11-02,Salinópolis,Pará,web,5,3,0,1,1,6505.97,1301.19,2023-04-03,2025-11-29,1,0,1,,,,7,web,Alto,false,false,2026-05-16
05800ce6-e69d-4383-9e76-21f6ef15d386,Henrique Correia,henrique.correia@yahoo.com,+559703827878,2018-10-31,Recife,Pernambuco,web,14,14,0,0,0,4816.13,344.01,2023-01-16,2026-04-16,5,1,4,8,3.5,7.5,16,web,Medio,true,false,2026-05-16
5b71dfed-2434-4cc4-afa7-250035ac8649,Carlos Estrada,cestrada608@gmail.com,+555391100003,2024-03-07,São José do Belmonte,Pernambuco,indicacao,8,7,1,0,0,13995.24,1749.41,2024-09-29,2025-10-17,0,0,0,2,3.5,7.5,10,web,Alto,false,false,2026-05-16
f71c1105-6fdc-42b3-b813-8ee9d02db149,Joana Otero,jotero303@gmail.com,+559107169073,2018-06-12,Recife,Pernambuco,web,5,5,0,0,0,9410.09,1882.02,2023-03-09,2026-03-02,2,1,1,2,3.5,6.0,4,web,Alto,true,false,2026-05-16
10faadaa-6207-44fe-abc7-7102a8286ad9,Rosa Kuhn,rosa841@gmail.com,+559897095792,2018-01-18,Uberlândia,Minas Gerais,web,7,6,1,0,0,7025.67,1003.67,2023-04-26,2026-03-22,2,0,2,3,4.33,9.0,12,web,Alto,true,false,2026-05-16
8d6a64f7-0263-437b-b20f-6bc8245d5f22,Maria Pacheco,mpacheco583outlook.com,+551899992836,2021-01-25,São Paulo,São Paulo,app,4,4,0,0,0,6281.59,1570.40,2023-06-06,2026-04-16,0,0,0,1,5.0,8.0,8,app,Alto,true,false,2026-05-16
ac195c01-eb07-41e0-8496-4f72cb508ab1,Luis Cavalcanti,luis.cavalcanti@gmail.com,+558569306304,2022-02-16,Maceió,Alagoas,web,5,3,2,0,0,4528.50,905.70,2024-02-01,2026-02-27,1,0,1,1,5.0,10.0,8,web,Medio,true,false,2026-05-16
d72277a7-8c21-45c7-b2e3-92a6cb9c9811,Guilherme Gomes,guilherme.gomes@hotmail.com,+558795245532,2019-06-14,Curitiba,Paraná,web,6,6,0,0,0,2475.99,412.67,2023-12-13,2025-11-15,0,0,0,4,3.75,7.25,8,web,Medio,false,false,2026-05-16
7054e757-5e45-483e-9009-da09b3e2f9d3,Herbert Cavalcanti,herbert.cavalcanti@hotmail.com,+557141204029,2019-08-05,Miraguaí,Rio Grande do Sul,web,3,3,0,0,0,2740.07,913.36,2024-02-12,2024-07-05,0,0,0,1,3.0,5.0,7,web,Medio,false,false,2026-05-16
9213b76d-c35f-4e0e-851a-1f130b5464a8,Clara Rego,crego878@yahoo.com,+558922695482,2021-01-09,Canela,Rio Grande do Sul,app,9,8,1,0,0,22655.43,2517.27,2023-09-01,2025-10-22,0,0,0,2,4.0,8.0,6,web,Alto,false,false,2026-05-16
26087597-1c3b-4dbb-b632-a35ca8775187,Yago Ulhoa,yago.ulhoa@gmail.com,+557303272192,2019-01-12,São Paulo,São Paulo,app,4,4,0,0,0,6767.41,1691.85,2023-08-18,2025-12-08,0,0,0,3,4.67,9.33,5,web,Alto,false,false,2026-05-16
4926257d-e937-4122-b6a8-ef38f95e5961,Helena Ornelas,helena.ornelas@hotmail.com,+559955673199,2020-08-05,Sinop,Mato Grosso,app,7,6,0,0,1,2634.24,376.32,2023-01-09,2025-12-29,0,0,0,3,4.33,9.33,5,web,Medio,false,false,2026-05-16
fef0e3e0-90f8-4870-9ae5-1ee97d3d34f8,Marta Ramos,marta.ramos965@gmail.com,+559556508582,2023-07-27,Limeira,São Paulo,web,8,8,0,0,0,26266.77,3283.35,2023-01-30,2025-08-30,0,0,0,5,3.6,7.5,6,app,Alto,false,false,2026-05-16
